Unnamed: 0,plant1_train_mea_ddhr,plant1_train_tem_in_loc1,plant1_train_hum_in_loc1,plant1_train_tem_coil_loc1,plant1_train_tem_in_loc2,plant1_train_hum_in_loc2,plant1_train_tem_coil_loc2,plant1_train_tem_in_loc3,plant1_train_hum_in_loc3,plant1_train_tem_coil_loc3,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,plant1_train_cond_loc1,plant1_train_cond_loc2,plant1_train_cond_loc3,year,moth,day,hour,min
55444,2019-03-09 1:00,9.18,45.12,9.18,6.61,52.81,8.19,5.15,59.37,6.93,0.51,73.99,0.0,0.0,0.0,2019,3,9,1,0
55450,2019-03-09 2:00,8.72,46.83,9.07,6.06,54.88,7.96,4.78,60.93,6.59,0.81,78.66,0.0,0.0,0.0,2019,3,9,2,0
55456,2019-03-09 3:00,8.32,48.57,8.92,5.88,56.53,7.89,4.6,62.94,6.55,0.51,77.44,0.0,0.0,0.0,2019,3,9,3,0
55462,2019-03-09 4:00,7.56,50.03,8.65,5.24,58.33,7.81,4.02,64.44,6.28,-0.1,80.89,0.0,0.0,0.0,2019,3,9,4,0
55468,2019-03-09 5:00,6.98,51.62,8.34,4.99,58.21,7.66,3.96,65.54,6.32,0.26,79.88,0.0,0.0,0.0,2019,3,9,5,0
55474,2019-03-09 6:00,7.47,49.21,8.34,4.81,59.58,7.54,3.77,65.11,6.17,-0.62,80.98,0.0,0.0,0.0,2019,3,9,6,0
55480,2019-03-09 7:00,7.04,49.94,8.08,4.32,60.47,7.35,3.41,66.15,6.02,-0.71,82.51,0.0,0.0,0.0,2019,3,9,7,0
55486,2019-03-09 8:00,7.22,50.31,7.92,4.93,59.77,7.35,3.83,65.42,6.02,3.13,62.88,0.0,0.0,0.0,2019,3,9,8,0
55492,2019-03-09 9:00,7.59,51.86,8.15,5.48,59.07,7.28,4.35,64.53,6.02,4.29,59.37,0.0,0.0,0.0,2019,3,9,9,0
55498,2019-03-09 10:00,8.35,50.76,8.31,6.92,54.82,7.31,5.91,60.2,6.25,9.54,42.92,0.0,0.0,0.0,2019,3,9,10,0
55504,2019-03-09 11:00,9.36,47.65,8.76,8.57,48.6,7.39,7.74,53.79,6.44,11.98,31.87,0.0,0.0,0.0,2019,3,9,11,0
55510,2019-03-09 12:00,10.34,43.62,8.95,9.51,43.56,7.5,9.33,39.87,6.86,12.47,22.92,0.0,0.0,0.0,2019,3,9,12,0
55516,2019-03-09 13:00,11.53,31.99,9.45,10.61,33.0,7.7,10.34,34.95,6.97,11.8,26.43,0.0,0.0,0.0,2019,3,9,13,0
55522,2019-03-09 14:00,12.11,30.1,9.68,11.13,28.39,8.0,10.58,29.95,7.08,10.73,26.13,0.0,0.0,0.0,2019,3,9,14,0
55528,2019-03-09 15:00,12.87,27.23,9.95,11.5,28.3,8.08,11.01,31.26,7.35,11.07,29.27,0.0,0.0,0.0,2019,3,9,15,0
55534,2019-03-09 16:00,13.3,27.26,10.02,11.77,27.72,8.19,11.25,31.56,7.28,10.24,25.73,0.0,0.0,0.0,2019,3,9,16,0
55540,2019-03-09 17:00,13.45,25.98,10.1,11.59,28.17,8.04,10.7,32.94,7.39,8.93,29.52,0.0,0.0,0.0,2019,3,9,17,0
55546,2019-03-09 18:00,13.08,26.1,10.1,11.1,27.72,8.12,10.27,31.38,7.47,8.47,30.34,0.0,0.0,0.0,2019,3,9,18,0
55552,2019-03-09 19:00,12.75,26.4,10.21,11.16,26.25,8.15,10.12,25.95,7.39,8.66,23.75,0.0,0.0,0.0,2019,3,9,19,0
55558,2019-03-09 20:00,12.29,27.2,9.98,10.92,29.82,8.23,9.39,40.69,7.28,6.86,44.75,0.0,0.0,0.0,2019,3,9,20,0
55564,2019-03-09 21:00,11.95,30.8,9.83,10.31,32.97,8.27,8.81,38.77,7.2,5.91,44.41,0.0,0.0,0.0,2019,3,9,21,0
55570,2019-03-09 22:00,11.28,31.96,9.76,9.91,35.07,8.42,8.35,42.12,7.28,4.75,48.26,0.0,0.0,0.0,2019,3,9,22,0
55576,2019-03-09 23:00,11.04,33.85,9.76,9.63,38.22,8.27,8.17,44.9,7.24,4.9,56.5,0.0,0.0,0.0,2019,3,9,23,0
55582,2019-03-10 0:00,10.7,35.26,9.6,9.18,38.16,8.15,7.86,41.27,7.2,5.3,46.09,0.0,0.0,0.0,2019,3,10,0,0
55588,2019-03-10 1:00,10.52,33.33,9.53,9.42,35.93,8.19,8.26,41.39,7.08,6.95,41.06,0.0,0.0,0.0,2019,3,10,1,0
55594,2019-03-10 2:00,10.76,34.71,9.64,9.24,39.13,8.34,7.89,45.76,7.16,5.05,51.5,0.0,0.0,0.0,2019,3,10,2,0
55600,2019-03-10 3:00,10.58,34.71,9.53,9.27,41.94,8.19,8.08,50.61,7.28,5.97,54.95,0.0,0.0,0.0,2019,3,10,3,0
55606,2019-03-10 4:00,10.24,39.74,9.41,9.08,44.02,8.34,7.99,52.81,7.16,6.21,57.36,0.0,0.0,0.0,2019,3,10,4,0
55612,2019-03-10 5:00,10.24,38.89,9.45,9.24,44.14,8.23,8.14,58.15,7.12,6.21,62.21,0.0,0.0,0.0,2019,3,10,5,0
55618,2019-03-10 6:00,10.4,39.22,9.49,9.15,43.32,8.23,8.17,46.25,7.24,6.49,50.4,0.0,0.0,0.0,2019,3,10,6,0
55624,2019-03-10 7:00,10.09,41.36,9.41,8.96,44.87,8.42,8.02,48.87,7.24,6.15,50.7,0.0,0.0,0.0,2019,3,10,7,0
55630,2019-03-10 8:00,10.58,41.67,9.49,8.99,45.02,8.23,7.86,50.21,7.2,5.33,61.2,0.0,0.0,0.0,2019,3,10,8,0
55636,2019-03-10 9:00,10.7,39.77,9.6,9.24,40.9,8.42,8.26,44.35,7.35,7.25,43.19,0.0,0.0,0.0,2019,3,10,9,0
55642,2019-03-10 10:00,11.31,38.4,9.72,10.21,41.15,8.31,9.36,43.74,7.47,9.48,33.91,0.0,0.0,0.0,2019,3,10,10,0
55648,2019-03-10 11:00,11.8,38.28,9.95,10.64,41.03,8.57,10.03,43.44,7.66,10.24,37.09,0.0,0.0,0.0,2019,3,10,11,0
55654,2019-03-10 12:00,12.35,37.42,10.06,11.37,38.25,8.65,10.95,39.38,7.81,12.01,35.04,0.0,0.0,0.0,2019,3,10,12,0
55660,2019-03-10 13:00,12.99,31.75,10.33,12.01,34.22,8.88,11.92,34.04,7.92,13.63,28.42,0.0,0.0,0.0,2019,3,10,13,0
55666,2019-03-10 14:00,13.48,32.42,10.52,12.44,33.7,8.76,12.26,35.41,8.04,12.44,31.17,0.0,0.0,0.0,2019,3,10,14,0
55672,2019-03-10 15:00,13.91,32.05,10.82,12.69,32.14,8.95,12.44,32.81,8.23,12.53,30.07,0.0,0.0,0.0,2019,3,10,15,0
55678,2019-03-10 16:00,14.09,31.93,10.94,12.9,33.64,9.03,12.41,35.59,8.5,12.2,31.5,0.0,0.0,0.0,2019,3,10,16,0
55684,2019-03-10 17:00,14.33,30.56,11.01,12.9,32.45,9.22,12.26,32.66,8.5,11.77,29.52,0.0,0.0,0.0,2019,3,10,17,0
55690,2019-03-10 18:00,14.4,29.67,11.01,13.02,30.59,9.22,12.44,32.54,8.5,12.05,29.88,0.0,0.0,0.0,2019,3,10,18,0
55696,2019-03-10 19:00,14.27,32.11,11.01,12.84,33.39,9.26,12.14,37.3,8.57,10.82,37.76,0.0,0.0,0.0,2019,3,10,19,0
55702,2019-03-10 20:00,13.82,35.65,11.13,12.44,37.06,9.45,11.62,40.2,8.65,9.82,41.42,0.0,0.0,0.0,2019,3,10,20,0
55708,2019-03-10 21:00,13.39,37.76,10.94,12.01,39.71,9.26,10.82,44.44,8.42,8.53,47.19,0.0,0.0,0.0,2019,3,10,21,0
55714,2019-03-10 22:00,13.05,39.84,10.86,11.68,42.77,9.45,10.43,46.92,8.42,8.44,49.57,0.0,0.0,0.0,2019,3,10,22,0
55720,2019-03-10 23:00,12.56,39.53,10.67,11.13,43.47,9.45,9.97,48.08,8.34,7.95,52.53,0.0,0.0,0.0,2019,3,10,23,0
55726,2019-03-11 0:00,12.35,41.03,10.75,10.73,46.7,9.34,9.51,52.66,8.38,7.19,59.13,0.0,0.0,0.0,2019,3,11,0,0
55732,2019-03-11 1:00,11.86,42.43,10.56,10.18,48.29,9.3,8.93,52.47,8.23,5.18,62.21,0.0,0.0,0.0,2019,3,11,1,0
55738,2019-03-11 2:00,11.31,43.65,10.37,9.36,50.18,9.11,7.99,55.13,8.04,3.5,69.57,0.0,0.0,0.0,2019,3,11,2,0
55744,2019-03-11 3:00,10.82,45.27,10.14,8.5,53.05,9.18,7.22,58.55,7.96,2.8,75.4,0.0,0.0,0.0,2019,3,11,3,0
55750,2019-03-11 4:00,10.37,46.28,9.87,8.23,53.82,9.07,6.98,58.12,7.66,2.86,74.91,0.0,0.0,0.0,2019,3,11,4,0
55756,2019-03-11 5:00,10.24,46.98,9.76,8.14,54.49,9.03,6.89,60.81,7.77,3.25,73.5,0.0,0.0,0.0,2019,3,11,5,0
55762,2019-03-11 6:00,9.94,47.86,9.57,8.02,54.98,8.92,6.86,60.13,7.73,2.98,73.08,0.0,0.0,0.0,2019,3,11,6,0
55768,2019-03-11 7:00,9.79,48.99,9.53,7.86,56.29,8.73,6.64,61.23,7.62,3.41,72.47,0.0,0.0,0.0,2019,3,11,7,0
55774,2019-03-11 8:00,9.69,49.15,9.45,7.77,56.47,8.92,6.55,61.69,7.58,3.71,70.57,0.0,0.0,0.0,2019,3,11,8,0
55780,2019-03-11 9:00,9.91,50.61,9.57,8.32,56.87,8.69,7.19,62.79,7.58,6.25,64.16,0.0,0.0,0.0,2019,3,11,9,0
55786,2019-03-11 10:00,10.4,51.62,9.53,9.18,55.28,8.57,8.17,60.62,7.81,8.17,55.07,0.0,0.0,0.0,2019,3,11,10,0
55792,2019-03-11 11:00,10.73,49.85,9.76,9.76,51.95,8.61,8.81,56.17,7.81,8.35,51.95,0.0,0.0,0.0,2019,3,11,11,0
55798,2019-03-11 12:00,11.13,46.21,9.87,10.31,48.29,8.73,9.45,52.56,7.96,9.63,48.14,0.0,0.0,0.0,2019,3,11,12,0
55804,2019-03-11 13:00,11.62,46.95,10.06,10.37,56.81,8.65,9.24,63.55,7.96,7.89,66.3,0.0,0.0,0.0,2019,3,11,13,0
55810,2019-03-11 14:00,11.95,49.88,10.18,10.4,60.41,8.76,9.08,67.61,7.89,6.67,73.72,0.0,0.0,0.0,2019,3,11,14,0
55816,2019-03-11 15:00,11.83,54.37,9.98,10.34,62.18,8.69,8.84,70.18,7.85,7.1,76.43,0.0,0.0,0.0,2019,3,11,15,0
55822,2019-03-11 16:00,11.22,60.53,9.87,10.09,66.06,8.65,8.69,73.57,7.89,6.7,80.68,0.0,0.0,0.0,2019,3,11,16,0
55828,2019-03-11 17:00,11.22,63.74,9.68,10.09,69.51,8.69,8.75,75.58,7.92,6.67,80.86,0.0,0.0,0.0,2019,3,11,17,0
55834,2019-03-11 18:00,10.92,66.48,9.76,9.76,71.86,8.69,8.44,78.17,7.85,6.12,86.26,0.0,0.0,0.0,2019,3,11,18,0
55840,2019-03-11 19:00,11.13,66.33,9.76,9.73,72.59,8.65,8.44,79.21,7.81,6.15,87.82,0.0,0.0,0.0,2019,3,11,19,0
55846,2019-03-11 20:00,10.73,69.05,9.64,9.63,73.05,8.61,8.32,79.67,7.85,5.82,87.76,0.0,0.0,0.0,2019,3,11,20,0
55852,2019-03-11 21:00,11.22,66.73,9.83,9.54,73.14,8.65,8.29,77.56,7.73,5.82,86.69,0.0,0.0,0.0,2019,3,11,21,0
55858,2019-03-11 22:00,11.31,63.83,9.76,9.36,71.03,8.73,8.26,76.01,7.77,5.88,81.81,0.0,0.0,0.0,2019,3,11,22,0
55864,2019-03-11 23:00,11.43,61.23,9.98,9.48,69.63,8.8,8.29,74.33,7.85,6.06,80.46,0.0,0.0,0.0,2019,3,11,23,0
55870,2019-03-12 0:00,11.4,61.32,9.91,9.6,69.02,8.69,8.32,75.4,7.77,6.12,80.43,0.0,0.0,0.0,2019,3,12,0,0
55876,2019-03-12 1:00,11.25,60.71,9.76,9.3,68.13,8.88,8.11,72.53,7.77,5.02,81.99,0.0,0.0,0.0,2019,3,12,1,0
55882,2019-03-12 2:00,10.92,59.4,9.68,8.87,67.77,8.69,7.65,73.44,7.77,3.86,85.07,0.0,0.0,0.0,2019,3,12,2,0
55888,2019-03-12 3:00,10.55,57.57,9.57,8.41,67.28,8.57,7.22,73.63,7.54,3.5,87.06,0.0,0.0,0.0,2019,3,12,3,0
55894,2019-03-12 4:00,9.97,58.42,9.34,7.92,67.61,8.57,6.89,73.47,7.43,2.98,87.55,0.0,0.0,0.0,2019,3,12,4,0
55900,2019-03-12 5:00,9.66,58.46,9.15,7.28,69.23,8.46,6.09,76.65,7.24,2.98,88.68,0.0,0.0,0.0,2019,3,12,5,0
55906,2019-03-12 6:00,9.57,60.16,9.15,7.37,70.09,8.38,6.37,76.68,7.2,3.5,88.55,0.0,0.0,0.0,2019,3,12,6,0
55912,2019-03-12 7:00,9.66,60.35,9.07,7.1,70.94,8.23,5.97,76.68,7.16,3.13,88.31,0.0,0.0,0.0,2019,3,12,7,0
55918,2019-03-12 8:00,9.66,59.95,9.15,7.22,70.82,8.23,6.09,76.43,7.08,3.86,87.12,0.0,0.0,0.0,2019,3,12,8,0
55924,2019-03-12 9:00,9.94,61.32,9.18,8.02,70.88,8.19,6.95,77.38,7.12,6.55,77.59,0.0,0.0,0.0,2019,3,12,9,0
55930,2019-03-12 10:00,10.58,63.37,9.37,9.05,71.31,8.34,8.35,75.79,7.58,10.0,65.45,0.0,0.0,0.0,2019,3,12,10,0
55936,2019-03-12 11:00,11.16,63.58,9.57,9.85,69.17,8.34,9.24,73.2,7.58,9.82,65.78,0.0,0.0,0.0,2019,3,12,11,0
55942,2019-03-12 12:00,11.65,59.22,9.64,10.61,64.59,8.46,10.03,68.01,7.77,9.88,60.44,0.0,0.0,0.0,2019,3,12,12,0
55948,2019-03-12 13:00,11.89,59.4,9.95,10.55,64.41,8.53,9.69,67.83,7.77,8.05,67.09,0.0,0.0,0.0,2019,3,12,13,0
55954,2019-03-12 14:00,12.01,48.93,9.91,10.52,53.02,8.57,9.66,56.93,7.77,8.08,55.07,0.0,0.0,0.0,2019,3,12,14,0
55960,2019-03-12 15:00,11.43,44.84,9.95,10.12,49.91,8.57,9.21,54.95,7.73,7.07,51.43,0.0,0.0,0.0,2019,3,12,15,0
55966,2019-03-12 16:00,10.98,36.54,10.02,9.97,40.69,8.76,8.75,48.41,7.7,6.18,41.79,0.0,0.0,0.0,2019,3,12,16,0
55972,2019-03-12 17:00,10.09,33.76,9.64,9.82,36.48,8.5,8.44,39.77,7.58,5.15,39.9,0.0,0.0,0.0,2019,3,12,17,0
55978,2019-03-12 18:00,9.63,35.38,9.49,9.3,35.35,8.61,7.92,43.35,7.58,4.2,45.45,0.0,0.0,0.0,2019,3,12,18,0
55984,2019-03-12 19:00,9.24,38.46,9.3,8.75,37.15,8.46,7.41,43.93,7.47,3.65,49.85,0.0,0.0,0.0,2019,3,12,19,0
55990,2019-03-12 20:00,8.99,37.21,9.22,8.23,38.46,8.65,7.22,42.86,7.31,3.53,45.91,0.0,0.0,0.0,2019,3,12,20,0
55996,2019-03-12 21:00,8.38,34.52,8.95,7.99,37.0,8.42,6.86,40.38,7.28,3.22,41.24,0.0,0.0,0.0,2019,3,12,21,0
56002,2019-03-12 22:00,8.11,29.12,8.61,7.71,33.03,8.42,6.64,35.56,7.16,3.13,35.13,0.0,0.0,0.0,2019,3,12,22,0
56008,2019-03-12 23:00,8.05,30.74,8.76,7.37,31.96,8.31,6.46,36.36,7.12,3.47,38.31,0.0,0.0,0.0,2019,3,12,23,0
56014,2019-03-13 0:00,8.08,30.89,8.92,7.37,31.84,8.23,6.58,35.1,7.08,3.59,35.84,0.0,0.0,0.0,2019,3,13,0,0
56020,2019-03-13 1:00,8.29,29.76,8.65,7.44,30.89,8.31,6.55,34.92,7.12,3.68,36.63,0.0,0.0,0.0,2019,3,13,1,0
56026,2019-03-13 2:00,8.53,31.14,8.8,7.31,31.38,8.15,6.37,34.28,7.01,3.74,35.44,0.0,0.0,0.0,2019,3,13,2,0
56032,2019-03-13 3:00,8.63,34.0,8.92,7.41,34.16,8.04,6.4,38.61,7.01,3.77,40.66,0.0,0.0,0.0,2019,3,13,3,0
56038,2019-03-13 4:00,8.84,35.78,8.84,7.47,37.03,8.04,6.52,41.67,6.93,3.74,43.65,0.0,0.0,0.0,2019,3,13,4,0
56044,2019-03-13 5:00,9.27,33.33,8.84,7.07,37.24,8.0,5.79,42.34,6.74,0.63,49.42,0.0,0.0,0.0,2019,3,13,5,0
56050,2019-03-13 6:00,8.9,33.46,8.73,6.52,38.06,7.81,5.33,43.8,6.55,0.29,55.13,0.0,0.0,0.0,2019,3,13,6,0
56056,2019-03-13 7:00,8.72,35.5,8.42,6.31,39.96,7.73,5.27,45.05,6.4,0.81,55.86,0.0,0.0,0.0,2019,3,13,7,0
56062,2019-03-13 8:00,8.5,37.03,8.46,6.76,40.32,7.73,5.91,44.93,6.78,5.94,42.77,0.0,0.0,0.0,2019,3,13,8,0
56068,2019-03-13 9:00,8.93,40.02,8.5,7.95,39.59,7.81,7.16,43.93,6.7,10.52,34.19,0.0,0.0,0.0,2019,3,13,9,0
56074,2019-03-13 10:00,9.76,34.58,8.95,9.02,36.36,7.96,8.2,38.92,6.93,12.35,22.22,0.0,0.0,0.0,2019,3,13,10,0
56080,2019-03-13 11:00,10.55,31.96,9.15,9.82,32.75,8.23,8.84,36.23,7.01,12.5,22.59,0.0,0.0,0.0,2019,3,13,11,0
56086,2019-03-13 12:00,11.16,31.72,9.41,10.27,31.9,8.15,9.21,34.68,7.08,9.11,28.36,0.0,0.0,0.0,2019,3,13,12,0
56092,2019-03-13 13:00,11.47,32.72,9.37,10.58,33.03,8.23,9.3,38.31,7.2,8.02,37.7,0.0,0.0,0.0,2019,3,13,13,0
56098,2019-03-13 14:00,11.89,32.02,9.72,10.79,32.94,8.23,9.33,36.81,7.24,7.71,36.36,0.0,0.0,0.0,2019,3,13,14,0
56104,2019-03-13 15:00,11.89,26.43,9.64,10.82,29.18,8.34,9.27,32.02,7.24,7.16,30.4,0.0,0.0,0.0,2019,3,13,15,0
56110,2019-03-13 16:00,11.83,26.19,9.64,10.67,27.23,8.31,9.33,30.59,7.31,7.22,30.95,0.0,0.0,0.0,2019,3,13,16,0
56116,2019-03-13 17:00,11.47,20.6,9.76,10.82,23.5,8.31,9.21,24.15,7.31,6.79,23.32,0.0,0.0,0.0,2019,3,13,17,0
56122,2019-03-13 18:00,11.31,22.56,9.64,10.37,23.38,8.5,8.75,29.7,7.24,6.28,27.87,0.0,0.0,0.0,2019,3,13,18,0
56128,2019-03-13 19:00,10.79,28.42,9.53,9.88,25.43,8.38,8.29,31.62,7.16,4.81,34.13,0.0,0.0,0.0,2019,3,13,19,0
56134,2019-03-13 20:00,10.4,30.19,9.34,9.15,28.51,8.57,7.74,34.34,7.12,4.14,39.77,0.0,0.0,0.0,2019,3,13,20,0
56140,2019-03-13 21:00,10.21,34.49,9.37,8.81,33.39,8.31,7.65,39.26,6.93,4.38,47.34,0.0,0.0,0.0,2019,3,13,21,0
56146,2019-03-13 22:00,9.73,37.24,8.99,8.57,37.0,8.23,7.5,41.0,7.01,4.14,47.59,0.0,0.0,0.0,2019,3,13,22,0
56152,2019-03-13 23:00,9.42,37.94,8.92,8.29,39.56,8.31,7.13,43.32,6.93,3.86,48.78,0.0,0.0,0.0,2019,3,13,23,0
56158,2019-03-14 0:00,9.57,38.37,8.99,8.08,41.18,8.12,6.89,44.69,6.97,3.53,50.89,0.0,0.0,0.0,2019,3,14,0,0
56164,2019-03-14 1:00,9.42,39.26,8.95,7.83,41.94,8.23,6.58,46.58,6.89,2.83,52.44,0.0,0.0,0.0,2019,3,14,1,0
56170,2019-03-14 2:00,9.6,39.29,8.88,7.41,42.46,8.12,6.09,46.76,6.74,2.28,55.89,0.0,0.0,0.0,2019,3,14,2,0
56176,2019-03-14 3:00,9.33,39.77,8.73,7.25,43.04,7.92,6.25,47.01,6.74,3.13,53.05,0.0,0.0,0.0,2019,3,14,3,0
56182,2019-03-14 4:00,8.9,38.74,8.53,6.09,46.09,7.7,4.41,51.01,6.28,-1.05,66.33,0.0,0.0,0.0,2019,3,14,4,0
56188,2019-03-14 5:00,8.29,38.98,8.12,5.05,47.07,7.5,3.5,52.14,6.21,-1.26,67.19,0.0,0.0,0.0,2019,3,14,5,0
56194,2019-03-14 6:00,7.65,38.98,8.0,4.81,47.22,7.35,3.32,51.98,5.94,-1.69,70.39,0.0,0.0,0.0,2019,3,14,6,0
56200,2019-03-14 7:00,7.34,39.62,7.66,4.51,47.28,7.24,3.35,52.41,5.9,-1.23,68.56,0.0,0.0,0.0,2019,3,14,7,0
56206,2019-03-14 8:00,7.34,41.12,7.62,5.12,47.34,7.28,4.08,51.68,5.79,2.98,54.18,0.0,0.0,0.0,2019,3,14,8,0
56212,2019-03-14 9:00,7.92,41.73,7.92,6.43,45.05,7.2,5.39,49.11,6.05,8.41,36.51,0.0,0.0,0.0,2019,3,14,9,0
56218,2019-03-14 10:00,8.81,37.85,8.31,7.89,39.38,7.43,6.86,43.93,6.28,11.25,27.59,0.0,0.0,0.0,2019,3,14,10,0
56224,2019-03-14 11:00,9.79,34.16,8.65,9.05,33.91,7.62,8.02,37.12,6.55,13.97,17.98,0.0,0.0,0.0,2019,3,14,11,0
56230,2019-03-14 12:00,10.61,31.41,8.99,9.66,34.71,7.96,8.53,38.95,6.74,9.18,33.0,0.0,0.0,0.0,2019,3,14,12,0
56236,2019-03-14 13:00,11.47,31.96,9.18,10.18,32.26,7.73,9.05,35.38,6.63,8.69,31.87,0.0,0.0,0.0,2019,3,14,13,0
56242,2019-03-14 14:00,11.95,29.52,9.3,10.73,30.8,7.89,9.85,35.9,6.93,10.09,29.98,0.0,0.0,0.0,2019,3,14,14,0
56248,2019-03-14 15:00,12.23,29.76,9.45,11.04,32.88,7.89,10.06,37.55,6.93,9.85,34.65,0.0,0.0,0.0,2019,3,14,15,0
56254,2019-03-14 16:00,12.32,33.52,9.57,11.13,40.54,7.96,10.24,45.51,7.24,10.31,43.71,0.0,0.0,0.0,2019,3,14,16,0
56260,2019-03-14 17:00,12.35,39.1,9.64,11.07,42.34,8.08,10.06,45.91,7.2,9.36,43.1,0.0,0.0,0.0,2019,3,14,17,0
56266,2019-03-14 18:00,12.14,36.9,9.57,11.07,38.74,8.08,9.97,41.42,7.2,9.02,41.33,0.0,0.0,0.0,2019,3,14,18,0
56272,2019-03-14 19:00,12.01,38.31,9.53,10.85,40.75,8.15,9.57,44.72,7.2,8.26,44.75,0.0,0.0,0.0,2019,3,14,19,0
56278,2019-03-14 20:00,11.86,43.71,9.53,10.49,47.62,8.12,9.33,54.46,7.2,8.02,57.72,0.0,0.0,0.0,2019,3,14,20,0
56284,2019-03-14 21:00,11.65,50.34,9.41,10.37,55.68,8.15,9.27,60.5,7.16,7.65,66.27,0.0,0.0,0.0,2019,3,14,21,0
56290,2019-03-14 22:00,11.53,55.16,9.18,10.24,59.34,8.34,9.08,64.56,7.12,7.41,70.18,0.0,0.0,0.0,2019,3,14,22,0
56296,2019-03-14 23:00,11.4,57.63,9.37,9.97,63.25,8.19,8.93,66.18,7.16,7.19,73.57,0.0,0.0,0.0,2019,3,14,23,0
56302,2019-03-15 0:00,11.19,58.33,9.15,9.85,63.86,8.31,8.72,67.7,7.2,6.46,74.27,0.0,0.0,0.0,2019,3,15,0,0
56308,2019-03-15 1:00,10.85,60.1,9.11,9.54,64.87,8.42,8.53,68.32,7.16,5.91,76.95,0.0,0.0,0.0,2019,3,15,1,0
56314,2019-03-15 2:00,10.73,59.43,9.07,9.15,66.0,8.23,7.99,70.67,7.01,4.75,80.92,0.0,0.0,0.0,2019,3,15,2,0
56320,2019-03-15 3:00,10.43,58.94,8.99,8.78,66.42,8.34,7.65,71.0,7.16,4.51,83.94,0.0,0.0,0.0,2019,3,15,3,0
56326,2019-03-15 4:00,10.15,59.83,8.95,8.5,66.79,8.08,7.47,71.92,7.05,4.05,84.34,0.0,0.0,0.0,2019,3,15,4,0
56332,2019-03-15 5:00,10.09,59.68,8.84,8.11,69.2,8.19,6.7,75.37,6.89,4.08,86.63,0.0,0.0,0.0,2019,3,15,5,0
56338,2019-03-15 6:00,9.73,59.98,8.88,7.65,67.61,8.19,5.91,74.08,6.74,2.28,87.39,0.0,0.0,0.0,2019,3,15,6,0
56344,2019-03-15 7:00,9.21,58.64,8.46,6.86,69.96,7.81,5.24,77.56,6.55,1.73,89.87,0.0,0.0,0.0,2019,3,15,7,0
56350,2019-03-15 8:00,9.21,61.63,8.57,7.04,72.99,7.73,5.76,80.92,6.55,3.32,91.76,0.0,0.0,0.0,2019,3,15,8,0
56356,2019-03-15 9:00,9.45,64.04,8.53,7.59,73.9,7.85,6.4,80.89,6.63,4.72,91.33,0.0,0.0,0.0,2019,3,15,9,0
56362,2019-03-15 10:00,10.12,63.71,8.76,8.87,70.76,7.92,7.74,76.19,6.86,10.95,59.8,0.0,0.0,0.0,2019,3,15,10,0
56368,2019-03-15 11:00,10.98,61.36,9.07,10.24,51.95,8.15,9.36,52.38,7.16,11.8,35.26,0.0,0.0,0.0,2019,3,15,11,0
56374,2019-03-15 12:00,11.59,52.29,9.18,10.46,56.23,8.31,9.51,62.55,7.24,9.36,57.75,0.0,0.0,0.0,2019,3,15,12,0
56380,2019-03-15 13:00,11.86,49.73,9.53,10.95,51.13,8.38,9.88,56.41,7.31,10.03,46.09,0.0,0.0,0.0,2019,3,15,13,0
56386,2019-03-15 14:00,12.17,44.2,9.91,11.47,47.44,8.46,10.67,53.11,7.47,10.7,47.65,0.0,0.0,0.0,2019,3,15,14,0
56392,2019-03-15 15:00,12.69,39.71,10.06,11.98,36.75,8.69,11.4,40.72,7.73,11.77,30.59,0.0,0.0,0.0,2019,3,15,15,0
56398,2019-03-15 16:00,12.59,44.44,10.18,11.71,45.05,8.73,10.79,51.98,7.73,8.81,57.94,0.0,0.0,0.0,2019,3,15,16,0
56404,2019-03-15 17:00,12.38,47.25,9.87,11.65,48.14,8.65,10.18,53.27,7.62,7.83,57.39,0.0,0.0,0.0,2019,3,15,17,0
56410,2019-03-15 18:00,10.89,54.88,9.34,10.67,53.97,8.65,8.96,60.41,7.39,4.96,73.11,0.0,0.0,0.0,2019,3,15,18,0
56416,2019-03-15 19:00,10.27,55.65,9.18,10.03,56.32,8.57,8.44,62.18,7.39,4.51,74.91,0.0,0.0,0.0,2019,3,15,19,0
56422,2019-03-15 20:00,9.94,58.42,9.11,9.66,57.51,8.46,8.14,62.94,7.39,3.77,79.46,0.0,0.0,0.0,2019,3,15,20,0
56428,2019-03-15 21:00,10.03,59.46,9.03,8.96,60.04,8.5,7.47,68.53,7.35,3.71,85.56,0.0,0.0,0.0,2019,3,15,21,0
56434,2019-03-15 22:00,10.31,59.95,9.11,8.75,62.58,8.42,7.1,70.21,7.2,3.32,84.65,0.0,0.0,0.0,2019,3,15,22,0
56440,2019-03-15 23:00,10.31,58.97,9.07,8.78,64.19,8.42,7.19,72.8,7.08,4.38,84.98,0.0,0.0,0.0,2019,3,15,23,0
56446,2019-03-16 0:00,10.43,58.46,9.11,8.78,63.92,8.38,7.37,70.73,7.12,5.09,76.95,0.0,0.0,0.0,2019,3,16,0,0
56452,2019-03-16 1:00,10.4,59.98,9.11,8.84,64.44,8.38,7.47,70.27,7.12,4.87,77.96,0.0,0.0,0.0,2019,3,16,1,0
